"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.18695,0.59594,-4.5223e-08,9.9228e-08,1,1.6875,1.6875,0,0
0.18637,0.59594,-4.2899e-08,1.1073e-07,1,1.69,1.69,0,0
0.18579,0.59594,-4.0645e-08,1.1941e-07,1,1.6925,1.6925,0,0
0.18522,0.59594,-3.8804e-08,1.2476e-07,1,1.695,1.695,0,0
0.18464,0.59594,-3.8036e-08,1.2668e-07,1,1.6975,1.6975,0,0
0.18406,0.59594,-3.9553e-08,1.2573e-07,1,1.7,1.7,0,0
0.18348,0.59594,-4.4832e-08,1.2288e-07,1,1.7025,1.7025,0,0
0.18291,0.59594,-5.4347e-08,1.1869e-07,1,1.705,1.705,0,0
0.18233,0.59594,-6.5676e-08,1.12e-07,1,1.7075,1.7075,0,0
0.18175,0.59594,-7.5368e-08,1.0119e-07,1,1.71,1.71,0,0
0.18117,0.59594,-8.231e-08,8.6212e-08,1,1.7125,1.7125,0,0
0.1806,0.59594,-8.6769e-08,6.8028e-08,1,1.715,1.715,0,0
0.18002,0.59594,-8.8673e-08,4.7529e-08,1,1.7175,1.7175,0,0
0.17944,0.59594,-8.7899e-08,2.5623e-08,1,1.72,1.72,0,0
0.17886,0.59594,-8.4934e-08,3.5234e-09,1,1.7225,1.7225,0,0
0.17828,0.59594,-8.0741e-08,-1.7212e-08,1,1.725,1.725,0,0
0.17771,0.59594,-7.6219e-08,-3.4578e-08,1,1.7275,1.7275,0,0
0.17713,0.59594,-7.118e-08,-4.6371e-08,1,1.73,1.73,0,0
0.17655,0.59594,-6.4069e-08,-5.1194e-08,1,1.7325,1.7325,0,0
0.17597,0.59594,-5.4247e-08,-4.9528e-08,1,1.735,1.735,0,0
0.1754,0.59594,-4.3641e-08,-4.3175e-08,1,1.7375,1.7375,0,0
0.17482,0.59594,-3.4755e-08,-3.4101e-08,1,1.74,1.74,0,0
0.17424,0.59594,-2.872e-08,-2.4192e-08,1,1.7425,1.7425,0,0
0.17366,0.59594,-2.5488e-08,-1.5046e-08,1,1.745,1.745,0,0
0.17309,0.59594,-2.4487e-08,-7.4519e-09,1,1.7475,1.7475,0,0
0.17251,0.59594,-2.5011e-08,-1.4802e-09,1,1.75,1.75,0,0
0.17193,0.59594,-2.6433e-08,3.0851e-09,1,1.7525,1.7525,0,0
0.17135,0.59594,-2.8328e-08,6.4389e-09,1,1.755,1.755,0,0
0.17078,0.59594,-3.0411e-08,8.6843e-09,1,1.7575,1.7575,0,0
0.1702,0.59594,-3.2516e-08,9.9522e-09,1,1.76,1.76,0,0
0.16962,0.59595,-3.4516e-08,1.0419e-08,1,1.7625,1.7625,0,0
0.16904,0.59595,-3.6314e-08,1.0231e-08,1,1.765,1.765,0,0
0.16847,0.59595,-3.787e-08,9.5369e-09,1,1.7675,1.7675,0,0
0.16789,0.59595,-3.9226e-08,8.5246e-09,1,1.77,1.77,0,0
0.16731,0.59595,-4.0444e-08,7.4362e-09,1,1.7725,1.7725,0,0
0.16673,0.59595,-4.151e-08,6.5184e-09,1,1.775,1.775,0,0
0.16615,0.59595,-4.2366e-08,5.9924e-09,1,1.7775,1.7775,0,0
0.16558,0.59595,-4.2981e-08,6.092e-09,1,1.78,1.78,0,0
0.165,0.59595,-4.343e-08,7.0001e-09,1,1.7825,1.7825,0,0
0.16442,0.59595,-4.3745e-08,8.786e-09,1,1.785,1.785,0,0
0.16384,0.59595,-4.3934e-08,1.129e-08,1,1.7875,1.7875,0,0
0.16327,0.59595,-4.408e-08,1.4323e-08,1,1.79,1.79,0,0
0.16269,0.59595,-4.4277e-08,1.7737e-08,1,1.7925,1.7925,0,0
0.16211,0.59595,-4.4513e-08,2.1429e-08,1,1.795,1.795,0,0
0.16153,0.59595,-4.476e-08,2.5408e-08,1,1.7975,1.7975,0,0
0.16096,0.59595,-4.499e-08,2.9725e-08,1,1.8,1.8,0,0
0.16038,0.59595,-4.5011e-08,3.4219e-08,1,1.8025,1.8025,0,0
0.1598,0.59595,-4.4347e-08,3.8337e-08,1,1.805,1.805,0,0
0.15922,0.59595,-4.2346e-08,4.1252e-08,1,1.8075,1.8075,0,0
0.15865,0.59595,-3.8357e-08,4.1997e-08,1,1.81,1.81,0,0
0.15807,0.59595,-3.1918e-08,3.9561e-08,1,1.8125,1.8125,0,0
0.15749,0.59595,-2.2954e-08,3.3105e-08,1,1.815,1.815,0,0
0.15691,0.59595,-1.2067e-08,2.228e-08,1,1.8175,1.8175,0,0
0.15634,0.59595,-6.4927e-10,7.5387e-09,1,1.82,1.82,0,0
0.15576,0.59595,9.279e-09,-9.7394e-09,1,1.8225,1.8225,0,0
0.15518,0.59595,1.5978e-08,-2.7238e-08,1,1.825,1.825,0,0
0.1546,0.59595,1.8735e-08,-4.2283e-08,1,1.8275,1.8275,0,0
0.15402,0.59595,1.8511e-08,-5.2757e-08,1,1.83,1.83,0,0
0.15345,0.59595,1.769e-08,-5.7799e-08,1,1.8325,1.8325,0,0
0.15287,0.59595,1.8122e-08,-5.75e-08,1,1.835,1.835,0,0
0.15229,0.59595,2.0207e-08,-5.2444e-08,1,1.8375,1.8375,0,0
0.15171,0.59595,2.3131e-08,-4.3685e-08,1,1.84,1.84,0,0
0.15114,0.59595,2.5725e-08,-3.2395e-08,1,1.8425,1.8425,0,0
0.15056,0.59595,2.7088e-08,-1.9704e-08,1,1.845,1.845,0,0
0.14998,0.59595,2.6835e-08,-6.8839e-09,1,1.8475,1.8475,0,0
0.1494,0.59595,2.5101e-08,4.7718e-09,1,1.85,1.85,0,0
0.14883,0.59595,2.2369e-08,1.4384e-08,1,1.8525,1.8525,0,0
0.14825,0.59595,1.9331e-08,2.1728e-08,1,1.855,1.855,0,0
0.14767,0.59595,1.666e-08,2.6976e-08,1,1.8575,1.8575,0,0
0.14709,0.59595,1.4621e-08,3.0434e-08,1,1.86,1.86,0,0
0.14651,0.59595,1.3082e-08,3.259e-08,1,1.8625,1.8625,0,0
0.14594,0.59595,1.1807e-08,3.4126e-08,1,1.865,1.865,0,0
0.14536,0.59595,1.0542e-08,3.572e-08,1,1.8675,1.8675,0,0
0.14478,0.59595,9.146e-09,3.7819e-08,1,1.87,1.87,0,0
0.1442,0.59595,7.6343e-09,4.052e-08,1,1.8725,1.8725,0,0
0.14363,0.59595,6.1527e-09,4.3647e-08,1,1.875,1.875,0,0
0.14305,0.59595,4.8662e-09,4.7001e-08,1,1.8775,1.8775,0,0
0.14247,0.59595,3.6485e-09,5.0426e-08,1,1.88,1.88,0,0
0.14189,0.59595,2.2001e-09,5.3823e-08,1,1.8825,1.8825,0,0
0.14132,0.59595,5.1175e-10,5.7221e-08,1,1.885,1.885,0,0
0.14074,0.59595,-9.9823e-10,6.0749e-08,1,1.8875,1.8875,0,0
0.14016,0.59595,-1.6944e-09,6.4407e-08,1,1.89,1.89,0,0
0.13958,0.59595,-8.2925e-10,6.7772e-08,1,1.8925,1.8925,0,0
0.13901,0.59595,2.304e-09,6.996e-08,1,1.895,1.895,0,0
0.13843,0.59595,8.1026e-09,6.9971e-08,1,1.8975,1.8975,0,0
0.13785,0.59595,1.6362e-08,6.7181e-08,1,1.9,1.9,0,0
0.13727,0.59595,2.6229e-08,6.1612e-08,1,1.9025,1.9025,0,0
0.13669,0.59595,3.6389e-08,5.3957e-08,1,1.905,1.905,0,0
0.13612,0.59595,4.5365e-08,4.5445e-08,1,1.9075,1.9075,0,0
0.13554,0.59595,5.2043e-08,3.7457e-08,1,1.91,1.91,0,0
0.13496,0.59595,5.606e-08,3.1085e-08,1,1.9125,1.9125,0,0
0.13438,0.59595,5.7789e-08,2.6869e-08,1,1.915,1.915,0,0
0.13381,0.59595,5.7964e-08,2.4756e-08,1,1.9175,1.9175,0,0
0.13323,0.59595,5.7233e-08,2.4271e-08,1,1.92,1.92,0,0
0.13265,0.59595,5.5969e-08,2.4805e-08,1,1.9225,1.9225,0,0
0.13207,0.59595,5.435e-08,2.5883e-08,1,1.925,1.925,0,0
0.1315,0.59595,5.2483e-08,2.7098e-08,1,1.9275,1.9275,0,0
0.13092,0.59595,5.0364e-08,2.8253e-08,1,1.93,1.93,0,0
0.13034,0.59595,4.7976e-08,2.935e-08,1,1.9325,1.9325,0,0
0.12976,0.59595,4.5469e-08,3.045e-08,1,1.935,1.935,0,0
0.12918,0.59596,4.3078e-08,3.1637e-08,1,1.9375,1.9375,0,0
0.12861,0.59596,4.0962e-08,3.3006e-08,1,1.94,1.94,0,0
0.12803,0.59596,3.9264e-08,3.4572e-08,1,1.9425,1.9425,0,0
0.12745,0.59596,3.812e-08,3.6252e-08,1,1.945,1.945,0,0
0.12687,0.59596,3.7616e-08,3.8018e-08,1,1.9475,1.9475,0,0
0.1263,0.59596,3.779e-08,3.9991e-08,1,1.95,1.95,0,0
0.12572,0.59596,3.8545e-08,4.2357e-08,1,1.9525,1.9525,0,0
0.12514,0.59596,3.9609e-08,4.5259e-08,1,1.955,1.955,0,0
0.12456,0.59596,4.0429e-08,4.8873e-08,1,1.9575,1.9575,0,0
0.12399,0.59596,4.0436e-08,5.3517e-08,1,1.96,1.96,0,0
0.12341,0.59596,3.9219e-08,5.9618e-08,1,1.9625,1.9625,0,0
0.12283,0.59596,3.6123e-08,6.755e-08,1,1.965,1.965,0,0
0.12225,0.59596,3.0286e-08,7.7398e-08,1,1.9675,1.9675,0,0
0.12167,0.59596,2.1185e-08,8.8947e-08,1,1.97,1.97,0,0
0.1211,0.59596,8.6476e-09,1.0196e-07,1,1.9725,1.9725,0,0
0.12052,0.59596,-7.115e-09,1.1607e-07,1,1.975,1.975,0,0
0.11994,0.59596,-2.5541e-08,1.3071e-07,1,1.9775,1.9775,0,0
0.11936,0.59596,-4.579e-08,1.4504e-07,1,1.98,1.98,0,0
0.11879,0.59596,-6.6776e-08,1.5802e-07,1,1.9825,1.9825,0,0
0.11821,0.59596,-8.7253e-08,1.6852e-07,1,1.985,1.985,0,0
0.11763,0.59596,-1.0575e-07,1.7538e-07,1,1.9875,1.9875,0,0
0.11705,0.59596,-1.2077e-07,1.7779e-07,1,1.99,1.99,0,0
0.11648,0.59596,-1.3123e-07,1.7539e-07,1,1.9925,1.9925,0,0
0.1159,0.59596,-1.3679e-07,1.6824e-07,1,1.995,1.995,0,0
0.11532,0.59596,-1.3742e-07,1.5686e-07,1,1.9975,1.9975,0,0
0.11474,0.59596,-1.3327e-07,1.4216e-07,1,2,2,0,0
0.11416,0.59596,-1.2474e-07,1.2523e-07,1,2.0025,2.0025,0,0
0.11359,0.59596,-1.1241e-07,1.0715e-07,1,2.005,2.005,0,0
0.11301,0.59596,-9.7045e-08,8.8981e-08,1,2.0075,2.0075,0,0
0.11243,0.59596,-7.9717e-08,7.1676e-08,1,2.01,2.01,0,0
0.11185,0.59596,-6.1921e-08,5.5976e-08,1,2.0125,2.0125,0,0
0.11128,0.59596,-4.5061e-08,4.2429e-08,1,2.015,2.015,0,0
0.1107,0.59596,-3.0218e-08,3.1476e-08,1,2.0175,2.0175,0,0
0.11012,0.59596,-1.8179e-08,2.3486e-08,1,2.02,2.02,0,0
0.10954,0.59596,-9.5167e-09,1.8703e-08,1,2.0225,2.0225,0,0
0.10896,0.59596,-4.4598e-09,1.7078e-08,1,2.025,2.025,0,0
0.10839,0.59596,-2.8427e-09,1.8256e-08,1,2.0275,2.0275,0,0
0.10781,0.59596,-4.2595e-09,2.1699e-08,1,2.03,2.03,0,0
0.10723,0.59596,-8.2117e-09,2.6759e-08,1,2.0325,2.0325,0,0
0.10665,0.59596,-1.4094e-08,3.2694e-08,1,2.035,2.035,0,0
0.10608,0.59596,-2.1157e-08,3.8774e-08,1,2.0375,2.0375,0,0
0.1055,0.59596,-2.8619e-08,4.4479e-08,1,2.04,2.04,0,0
0.10492,0.59597,-3.5754e-08,4.9475e-08,1,2.0425,2.0425,0,0
0.10434,0.59597,-4.1978e-08,5.3545e-08,1,2.045,2.045,0,0
0.10377,0.59597,-4.6952e-08,5.6586e-08,1,2.0475,2.0475,0,0
0.10319,0.59597,-5.0507e-08,5.8805e-08,1,2.05,2.05,0,0
0.10261,0.59597,-5.2587e-08,6.0672e-08,1,2.0525,2.0525,0,0
0.10203,0.59597,-5.3475e-08,6.2385e-08,1,2.055,2.055,0,0
0.10145,0.59597,-5.3718e-08,6.3768e-08,1,2.0575,2.0575,0,0
0.10088,0.59597,-5.369e-08,6.4488e-08,1,2.06,2.06,0,0
0.1003,0.59597,-5.3333e-08,6.4068e-08,1,2.0625,2.0625,0,0
0.099721,0.59597,-5.237e-08,6.202e-08,1,2.065,2.065,0,0
0.099144,0.59597,-5.0846e-08,5.8144e-08,1,2.0675,2.0675,0,0
0.098566,0.59597,-4.9323e-08,5.2761e-08,1,2.07,2.07,0,0
0.097988,0.59597,-4.8445e-08,4.6604e-08,1,2.0725,2.0725,0,0
0.097411,0.59597,-4.8511e-08,4.0458e-08,1,2.075,2.075,0,0
0.096833,0.59597,-4.9531e-08,3.4898e-08,1,2.0775,2.0775,0,0
0.096255,0.59597,-5.1349e-08,3.0183e-08,1,2.08,2.08,0,0
0.095678,0.59597,-5.3828e-08,2.6371e-08,1,2.0825,2.0825,0,0
0.0951,0.59597,-5.6735e-08,2.3267e-08,1,2.085,2.085,0,0
0.094522,0.59597,-5.983e-08,2.0627e-08,1,2.0875,2.0875,0,0
0.093944,0.59597,-6.3042e-08,1.829e-08,1,2.09,2.09,0,0
0.093367,0.59597,-6.6405e-08,1.6142e-08,1,2.0925,2.0925,0,0
0.092789,0.59597,-6.9869e-08,1.4052e-08,1,2.095,2.095,0,0
0.092211,0.59597,-7.3297e-08,1.1956e-08,1,2.0975,2.0975,0,0
0.091633,0.59597,-7.6552e-08,9.9262e-09,1,2.1,2.1,0,0
0.091056,0.59597,-7.959e-08,8.0554e-09,1,2.1025,2.1025,0,0
0.090478,0.59597,-8.2456e-08,6.3342e-09,1,2.105,2.105,0,0
0.0899,0.59597,-8.5247e-08,4.6806e-09,1,2.1075,2.1075,0,0
0.089322,0.59597,-8.803e-08,3.0156e-09,1,2.11,2.11,0,0
0.088745,0.59597,-9.0783e-08,1.2404e-09,1,2.1125,2.1125,0,0
0.088167,0.59597,-9.3448e-08,-7.7785e-10,1,2.115,2.115,0,0
0.087589,0.59597,-9.6074e-08,-3.1028e-09,1,2.1175,2.1175,0,0
0.087011,0.59597,-9.8603e-08,-5.7067e-09,1,2.12,2.12,0,0
0.086433,0.59597,-1.0082e-07,-8.5894e-09,1,2.1225,2.1225,0,0
0.085856,0.59597,-1.0263e-07,-1.171e-08,1,2.125,2.125,0,0
0.085278,0.59597,-1.0423e-07,-1.4964e-08,1,2.1275,2.1275,0,0
0.0847,0.59597,-1.0579e-07,-1.8322e-08,1,2.13,2.13,0,0
0.084122,0.59597,-1.0723e-07,-2.2001e-08,1,2.1325,2.1325,0,0
0.083545,0.59597,-1.0837e-07,-2.6191e-08,1,2.135,2.135,0,0
0.082967,0.59597,-1.091e-07,-3.0776e-08,1,2.1375,2.1375,0,0
0.082389,0.59597,-1.0963e-07,-3.5614e-08,1,2.14,2.14,0,0
0.081811,0.59597,-1.1023e-07,-4.0534e-08,1,2.1425,2.1425,0,0
0.081234,0.59598,-1.1098e-07,-4.5344e-08,1,2.145,2.145,0,0
0.080656,0.59598,-1.1172e-07,-4.9991e-08,1,2.1475,2.1475,0,0
0.080078,0.59598,-1.1228e-07,-5.4434e-08,1,2.15,2.15,0,0
0.0795,0.59598,-1.127e-07,-5.8781e-08,1,2.1525,2.1525,0,0
0.078922,0.59598,-1.1313e-07,-6.3126e-08,1,2.155,2.155,0,0
0.078345,0.59598,-1.1358e-07,-6.7579e-08,1,2.1575,2.1575,0,0
0.077767,0.59598,-1.1399e-07,-7.22e-08,1,2.16,2.16,0,0
0.077189,0.59598,-1.1431e-07,-7.6924e-08,1,2.1625,2.1625,0,0
0.076611,0.59598,-1.1447e-07,-8.1609e-08,1,2.165,2.165,0,0
0.076034,0.59598,-1.1441e-07,-8.6107e-08,1,2.1675,2.1675,0,0
0.075456,0.59598,-1.1413e-07,-9.0373e-08,1,2.17,2.17,0,0
0.074878,0.59598,-1.1361e-07,-9.4431e-08,1,2.1725,2.1725,0,0
0.0743,0.59598,-1.1281e-07,-9.8303e-08,1,2.175,2.175,0,0
0.073723,0.59598,-1.1174e-07,-1.0182e-07,1,2.1775,2.1775,0,0
0.073145,0.59598,-1.1051e-07,-1.0483e-07,1,2.18,2.18,0,0
0.072567,0.59598,-1.092e-07,-1.0764e-07,1,2.1825,2.1825,0,0
0.071989,0.59598,-1.0778e-07,-1.1055e-07,1,2.185,2.185,0,0
0.071411,0.59598,-1.0637e-07,-1.1373e-07,1,2.1875,2.1875,0,0
0.070834,0.59598,-1.0513e-07,-1.1707e-07,1,2.19,2.19,0,0
0.070256,0.59598,-1.04e-07,-1.2026e-07,1,2.1925,2.1925,0,0
0.069678,0.59598,-1.0286e-07,-1.2321e-07,1,2.195,2.195,0,0
0.0691,0.59598,-1.0168e-07,-1.2605e-07,1,2.1975,2.1975,0,0
0.068523,0.59598,-1.0056e-07,-1.2882e-07,1,2.2,2.2,0,0
0.067945,0.59598,-9.9557e-08,-1.3133e-07,1,2.2025,2.2025,0,0
0.067367,0.59598,-9.867e-08,-1.3348e-07,1,2.205,2.205,0,0
0.066789,0.59598,-9.7917e-08,-1.3532e-07,1,2.2075,2.2075,0,0
0.066211,0.59598,-9.7266e-08,-1.3681e-07,1,2.21,2.21,0,0
0.065634,0.59598,-9.6745e-08,-1.3796e-07,1,2.2125,2.2125,0,0
0.065056,0.59598,-9.6459e-08,-1.3876e-07,1,2.215,2.215,0,0
0.064478,0.59598,-9.6353e-08,-1.3914e-07,1,2.2175,2.2175,0,0
0.0639,0.59598,-9.6355e-08,-1.3904e-07,1,2.22,2.22,0,0
0.063323,0.59598,-9.6436e-08,-1.3842e-07,1,2.2225,2.2225,0,0
0.062745,0.59598,-9.6597e-08,-1.3719e-07,1,2.225,2.225,0,0
0.062167,0.59598,-9.6811e-08,-1.3527e-07,1,2.2275,2.2275,0,0
0.061589,0.59598,-9.704e-08,-1.3275e-07,1,2.23,2.23,0,0
0.061011,0.59599,-9.7242e-08,-1.2992e-07,1,2.2325,2.2325,0,0
0.060434,0.59599,-9.7446e-08,-1.2704e-07,1,2.235,2.235,0,0
0.059856,0.59599,-9.7738e-08,-1.2437e-07,1,2.2375,2.2375,0,0
0.059278,0.59599,-9.8141e-08,-1.2217e-07,1,2.24,2.24,0,0
0.0587,0.59599,-9.8567e-08,-1.2067e-07,1,2.2425,2.2425,0,0
0.058122,0.59599,-9.8786e-08,-1.2021e-07,1,2.245,2.245,0,0
0.057545,0.59599,-9.8394e-08,-1.2116e-07,1,2.2475,2.2475,0,0
0.056967,0.59599,-9.6967e-08,-1.2394e-07,1,2.25,2.25,0,0
0.056389,0.59599,-9.4248e-08,-1.2902e-07,1,2.2525,2.2525,0,0
0.055811,0.59599,-9.0016e-08,-1.3679e-07,1,2.255,2.255,0,0
0.055233,0.59599,-8.418e-08,-1.4731e-07,1,2.2575,2.2575,0,0
0.054656,0.59599,-7.6648e-08,-1.6043e-07,1,2.26,2.26,0,0
0.054078,0.59599,-6.736e-08,-1.7569e-07,1,2.2625,2.2625,0,0
0.0535,0.59599,-5.6183e-08,-1.9234e-07,1,2.265,2.265,0,0
0.052922,0.59599,-4.3129e-08,-2.0923e-07,1,2.2675,2.2675,0,0
0.052344,0.59599,-2.8432e-08,-2.2499e-07,1,2.27,2.27,0,0
0.051767,0.59599,-1.2529e-08,-2.381e-07,1,2.2725,2.2725,0,0
0.051189,0.59599,3.98e-09,-2.469e-07,1,2.275,2.275,0,0
0.050611,0.59599,2.0454e-08,-2.4982e-07,1,2.2775,2.2775,0,0
0.050033,0.59599,3.6184e-08,-2.456e-07,1,2.28,2.28,0,0
0.049455,0.59599,5.0467e-08,-2.334e-07,1,2.2825,2.2825,0,0
0.048878,0.59599,6.2446e-08,-2.1293e-07,1,2.285,2.285,0,0
0.0483,0.59599,7.136e-08,-1.8478e-07,1,2.2875,2.2875,0,0
0.047722,0.59599,7.6516e-08,-1.5011e-07,1,2.29,2.29,0,0
0.047144,0.59599,7.7544e-08,-1.1059e-07,1,2.2925,2.2925,0,0
0.046567,0.59599,7.4442e-08,-6.7885e-08,1,2.295,2.295,0,0
0.045989,0.59599,6.7668e-08,-2.3908e-08,1,2.2975,2.2975,0,0
0.045411,0.59599,5.7905e-08,1.912e-08,1,2.3,2.3,0,0
0.044833,0.59599,4.5833e-08,5.8895e-08,1,2.3025,2.3025,0,0
0.044255,0.59599,3.2233e-08,9.3426e-08,1,2.305,2.305,0,0
0.043678,0.59599,1.7912e-08,1.2134e-07,1,2.3075,2.3075,0,0
0.0431,0.59599,3.5203e-09,1.4136e-07,1,2.31,2.31,0,0
0.042522,0.59599,-1.0465e-08,1.5251e-07,1,2.3125,2.3125,0,0
0.041944,0.59599,-2.3586e-08,1.5446e-07,1,2.315,2.315,0,0
0.041366,0.59599,-3.5409e-08,1.479e-07,1,2.3175,2.3175,0,0
0.040788,0.59599,-4.5521e-08,1.3427e-07,1,2.32,2.32,0,0
0.040211,0.59599,-5.3695e-08,1.1544e-07,1,2.3225,2.3225,0,0
0.039633,0.59599,-5.9891e-08,9.3381e-08,1,2.325,2.325,0,0
0.039055,0.59599,-6.4191e-08,7.0214e-08,1,2.3275,2.3275,0,0
0.038477,0.59599,-6.6658e-08,4.8053e-08,1,2.33,2.33,0,0
0.037899,0.59599,-6.7412e-08,2.8606e-08,1,2.3325,2.3325,0,0
0.037321,0.59599,-6.6573e-08,1.3094e-08,1,2.335,2.335,0,0
0.036744,0.59599,-6.4325e-08,2.1576e-09,1,2.3375,2.3375,0,0
0.036166,0.596,-6.0881e-08,-4e-09,1,2.34,2.34,0,0
0.035588,0.596,-5.6449e-08,-5.6075e-09,1,2.3425,2.3425,0,0
0.03501,0.596,-5.1313e-08,-3.1095e-09,1,2.345,2.345,0,0
0.034432,0.596,-4.5726e-08,2.9482e-09,1,2.3475,2.3475,0,0
0.033855,0.596,-3.9939e-08,1.1619e-08,1,2.35,2.35,0,0
0.033277,0.596,-3.4213e-08,2.1721e-08,1,2.3525,2.3525,0,0
0.032699,0.596,-2.8793e-08,3.2088e-08,1,2.355,2.355,0,0
0.032121,0.596,-2.399e-08,4.1928e-08,1,2.3575,2.3575,0,0
0.031543,0.596,-2.0069e-08,5.0723e-08,1,2.36,2.36,0,0
0.030965,0.596,-1.7107e-08,5.8021e-08,1,2.3625,2.3625,0,0
0.030388,0.596,-1.5e-08,6.3523e-08,1,2.365,2.365,0,0
0.02981,0.596,-1.3626e-08,6.7095e-08,1,2.3675,2.3675,0,0
0.029232,0.596,-1.2911e-08,6.8836e-08,1,2.37,2.37,0,0
0.028654,0.596,-1.2807e-08,6.8885e-08,1,2.3725,2.3725,0,0
0.028076,0.596,-1.3225e-08,6.7455e-08,1,2.375,2.375,0,0
0.027498,0.596,-1.4032e-08,6.4962e-08,1,2.3775,2.3775,0,0
0.026921,0.596,-1.5092e-08,6.1935e-08,1,2.38,2.38,0,0
0.026343,0.596,-1.6181e-08,5.8806e-08,1,2.3825,2.3825,0,0
0.025765,0.596,-1.7008e-08,5.5893e-08,1,2.385,2.385,0,0
0.025187,0.596,-1.7361e-08,5.346e-08,1,2.3875,2.3875,0,0
0.024609,0.596,-1.7155e-08,5.1652e-08,1,2.39,2.39,0,0
0.024031,0.596,-1.6381e-08,5.0433e-08,1,2.3925,2.3925,0,0
0.023454,0.596,-1.508e-08,4.9659e-08,1,2.395,2.395,0,0
0.022876,0.596,-1.3436e-08,4.9175e-08,1,2.3975,2.3975,0,0
0.022298,0.596,-1.1801e-08,4.879e-08,1,2.4,2.4,0,0
0.02172,0.596,-1.0552e-08,4.8253e-08,1,2.4025,2.4025,0,0
0.021142,0.596,-9.9785e-09,4.7458e-08,1,2.405,2.405,0,0
0.020564,0.59601,-1.0276e-08,4.6557e-08,1,2.4075,2.4075,0,0
0.019987,0.59601,-1.1533e-08,4.5839e-08,1,2.41,2.41,0,0
0.019409,0.59601,-1.3644e-08,4.5501e-08,1,2.4125,2.4125,0,0
0.018831,0.59601,-1.6344e-08,4.5631e-08,1,2.415,2.415,0,0
0.018253,0.59601,-1.9329e-08,4.6256e-08,1,2.4175,2.4175,0,0
0.017675,0.59601,-2.2387e-08,4.7236e-08,1,2.42,2.42,0,0
0.017097,0.59601,-2.536e-08,4.826e-08,1,2.4225,2.4225,0,0
0.016519,0.59601,-2.8231e-08,4.9024e-08,1,2.425,2.425,0,0
0.015942,0.59601,-3.1071e-08,4.9609e-08,1,2.4275,2.4275,0,0
0.015364,0.59601,-3.3884e-08,5.0159e-08,1,2.43,2.43,0,0
0.014786,0.59601,-3.6578e-08,5.071e-08,1,2.4325,2.4325,0,0
0.014208,0.59601,-3.9032e-08,5.1387e-08,1,2.435,2.435,0,0
0.01363,0.59601,-4.1207e-08,5.2316e-08,1,2.4375,2.4375,0,0
0.013052,0.59601,-4.3256e-08,5.3626e-08,1,2.44,2.44,0,0
0.012474,0.59601,-4.5326e-08,5.5448e-08,1,2.4425,2.4425,0,0
0.011897,0.59601,-4.7842e-08,5.7819e-08,1,2.445,2.445,0,0
0.011319,0.59601,-5.1049e-08,6.1301e-08,1,2.4475,2.4475,0,0
0.010741,0.59601,-5.5197e-08,6.6526e-08,1,2.45,2.45,0,0
0.010163,0.59601,-6.0711e-08,7.367e-08,1,2.4525,2.4525,0,0
0.0095851,0.59601,-6.8426e-08,8.302e-08,1,2.455,2.455,0,0
0.0090073,0.59601,-7.9393e-08,9.5622e-08,1,2.4575,2.4575,0,0
0.0084294,0.59601,-9.4357e-08,1.13e-07,1,2.46,2.46,0,0
0.0078515,0.59601,-1.1412e-07,1.3708e-07,1,2.4625,2.4625,0,0
0.0072737,0.59601,-1.3946e-07,1.7094e-07,1,2.465,2.465,0,0
0.0066958,0.59601,-1.7132e-07,2.174e-07,1,2.4675,2.4675,0,0
0.0061179,0.59602,-2.1103e-07,2.7949e-07,1,2.47,2.47,0,0
0.0055399,0.59602,-2.5903e-07,3.6247e-07,1,2.4725,2.4725,0,0
0.004962,0.59602,-3.1804e-07,4.7165e-07,1,2.475,2.475,0,0
0.004384,0.59602,-3.9481e-07,6.1408e-07,1,2.4775,2.4775,0,0
0.0038064,0.59601,-4.9671e-07,7.9978e-07,1,2.48,2.48,0,0
0.0032306,0.59601,-6.3101e-07,1.038e-06,1,2.4825,2.4825,0,0
0.0026598,0.59598,-8.0334e-07,1.3337e-06,1,2.485,2.485,0,0
0.0021022,0.59593,-1.0074e-06,1.6915e-06,1,2.4875,2.4875,0,0
0.0015661,0.59583,-1.2333e-06,2.1188e-06,1,2.49,2.49,0,0
0.0010587,0.59567,-1.4686e-06,2.5413e-06,1,2.4925,2.4925,0,0
0.00059901,0.59539,-1.6743e-06,2.8759e-06,1,2.495,2.495,0,0
0.00023042,0.59496,-1.7989e-06,3.072e-06,1,2.4975,2.4975,0,0
1.8029e-05,0.5946,-1.8449e-06,3.1393e-06,1,2.5,2.5,0,0
